,user,team,timestamp,likes,replies,retweets,text,polarity,positive,negative
451,StephenJMac,@MapleLeafs,2018-05-28 12:18:38,0,1,0,The @MapleLeafs also went to the conference finals two years in a row (lost in game 7 to Gretzky) while he was premier... https://twitter.com/BobRae48/status/1000930428151189504 …,-0.4,0,1
452,Tommysobe,@MapleLeafs,2018-05-28 12:10:28,0,0,0,@TorontoMarlies are just idle waiting for there other Finals opponent. @TheAHL @MapleLeafs pic.twitter.com/m5zmmpAnY0,-0.125,0,1
453,srduquette3,@MapleLeafs,2018-05-28 11:41:27,5,1,2,"#coincidence The last time the @OntarioPCParty held a seat in Windsor was 1967 when the @MapleLeafs last won the Stanley Cup. I'm no Leafs fan, but I'm here to help. @fordnation @AGIbrahim7 @mlatifawanhttps://twitter.com/bobrae48/status/1000930428151189504 …",0.0,0,0
454,SSRob44,@MapleLeafs,2018-05-28 11:21:18,1,0,0,Bunny!,0.0,0,0
455,redsand2,@MapleLeafs,2018-05-28 10:30:53,1,0,0,Thank you Barbara. Happy new week,0.4681818181818182,1,0
456,ImBradMan,@MapleLeafs,2018-05-28 10:29:04,3,0,1,"@AndyFrostQ107   Your voice and delivery was always as Cool as Ice!  #ThankYouAndy for being the voice of the Toronto @MapleLeafs  and of course, all those fantastic editions of Psychedelic Sunday on @Q107Toronto pic.twitter.com/daeB5KWoTl",0.41875,1,0
457,sami_islam6,@MapleLeafs,2018-05-28 08:35:16,0,0,0,"@NHL , @PR_NHL , can we get a @MapleLeafs @NYRangers outdoor game in NY pls. #NHL",-0.4,0,1
458,TheJasonPugh,@MapleLeafs,2018-05-28 04:47:54,1,0,1,"Hey, @AM34 Auston Matthews. Is this you in the profile pic of this obvious troll / bot??? @MapleLeafs @NHL 

OBVIOUS TROLL / BOT ALERT!!! REPORT AS SPAM! @Twitter @TwitterSupport
#ONPOLI #OntarioVotes #OnElxn #cdnpoli #TOPoli #NHL #mapleleafshttps://twitter.com/MarZo97531427/status/1000878266465570816 …",0.0,0,0
459,JasonTo27888079,@MapleLeafs,2018-05-28 04:17:39,0,0,1,#NHL #POLL #StanleyCup If the Carolina Hurricanes Trade Noah Hanifin what teams out of these should trade for him. @NHLCanes @BuffaloSabres @Canucks @EdmontonOilers @MapleLeafs @NHanifin,0.0,0,0
460,JasonTo27888079,@MapleLeafs,2018-05-28 04:10:54,0,0,1,#NHL #POLL #StanleyCup If The Arizona Coyotes trade Max Domi What teams out of these should trade for him. @ArizonaCoyotes @BuffaloSabres @NHLJets @penguins @MapleLeafs @max_domi,0.0,0,0
461,JasonTo27888079,@MapleLeafs,2018-05-28 04:05:24,0,0,1,#POLL #StanleyCup #NHL If the Chicago Blackhawks trade Jonathan Toews what team out of these teams do you think Should trade for him @NHLBlackhawks @CanadiensMTL @NJDevils @NHLJets @MapleLeafs @JonathanToews,0.0,0,0
462,HudAaron,@MapleLeafs,2018-05-28 04:05:19,0,0,0,Yeah the @ColumbusCrewSC  is one of the original franchise like the @NHLBruins @CanadiensMTL @NewYorkRangers_ @NHLBlackhawks @NYRangers @redwingsbuzztap @MapleLeafs #SaveTheCrew,0.375,1,0
463,ambassetdor,@MapleLeafs,2018-05-28 03:55:25,2,0,0,Youz Lady is neber wrong cept when she thought dat she could get youz to put aways youz toys.,-0.5,0,1
464,PCPO_Playlist,@MapleLeafs,2018-05-28 03:46:31,2,0,0,The @MapleLeafs have won 10 cups under @OntarioPCParty leadership. Under the @OntLiberal just 1.  #onpolihttps://twitter.com/BobRae48/status/1000930428151189504 …,0.0,0,0
465,casanovaent,@MapleLeafs,2018-05-28 03:38:02,0,0,0,pic.twitter.com/yoeBtgaanS,0.0,0,0
466,misskjbailey,@MapleLeafs,2018-05-28 03:30:44,0,0,0,"You have been a household name and a household voice over the years, @AndyFrostQ107.  The @MapleLeafs and now @Q107Toronto will never be the same. Good luck to you!!",0.5,1,0
467,gordcoggar,@MapleLeafs,2018-05-28 03:22:51,0,0,0,"To prove the lie all you have to do is ask Fraser why did the whistle go, even if they thought @DougGilmour93 was hurt LA had possession on the power play in @MapleLeafs zone only reason for lying Kerry Frazer to blow whistle was he seen high stick.",0.08,1,0
468,bignumber55,@MapleLeafs,2018-05-28 03:19:17,0,0,0,"I happened on the Leaf game which was a cool trip back in time, and I was watching the #MemorialCup didn’t have to watch a second of game 7 knew Lebron was going to win. I’m done with NBA this season!",0.09166666666666666,1,0
469,theshawnsimmons,@MapleLeafs,2018-05-28 03:16:23,0,0,0,"NOOOOOOOOOOOOOOOOOOOOO WTF, Can you come back as @MapleLeafs Arena Announcer? https://twitter.com/AndyFrostQ107/status/1000846953654226944 …",-0.25,0,1
470,bramgoodwin,@MapleLeafs,2018-05-28 03:13:36,1,1,0,"With all due respect, hope you were not watching @MapleLeafs instead of @nba #EasternConferenceFinals? Missed an all time performance by #KingJames!!",-0.1953125,0,1
471,Cause4Wonder,@MapleLeafs,2018-05-28 03:02:17,1,0,0,"I put a hex on all Boston teams when @NHLBruins took out @MapleLeafs. You are welcome, @cavs fans. #NBAPlayoffs #nba",0.8,1,0
472,DaveDivjak,@MapleLeafs,2018-05-28 02:55:43,1,0,0,Wish you all the best Andy. I also wish you were the PA Announcer still of the @MapleLeafs. They made a huge mistake not renewing you https://twitter.com/andyfrostq107/status/1000846953654226944 …,0.7000000000000001,1,0
473,TristanFrei,@MapleLeafs,2018-05-28 02:51:55,25,0,4,Pretty cool to have Mike Babcock watch the Saskatchewan Junior Pats Brick Team’s practice today in Saskatoon! He also came into the dressing room to wish the boys luck. Class act! @juniorpats @MapleLeafs pic.twitter.com/4JSjyL4Ndq,0.3984375,1,0
474,BeLEAFingWithJB,@MapleLeafs,2018-05-28 02:44:58,0,0,0,"THANK YOU for all the great memories sir,especially with our @MapleLeafs your calls are LEGENDARY I still miss hearing u over the PA at @AirCanadaCentre I’ve met u many times and you were always a class act,I wish you nothing but the best my friend #ThankYouAndy ",0.825,1,0
475,Vegas_Johnson,@MapleLeafs,2018-05-28 02:36:30,0,0,0,Better give that shit away.... They just got their asses kicked by the Cavs AGAIN,0.15,1,0
476,jeffinhamilton,@MapleLeafs,2018-05-28 02:20:07,0,0,0,@ESPNRadio I won @ a @MapleLeafs vs @penguins game at the @AirCanadaCentre years ago,-0.4,0,1
477,bignumber55,@MapleLeafs,2018-05-28 02:05:17,3,2,0,"Kind of cool the first Leaf game I ever went to is being replayed on #TML classics, Leafs beat Oilers 7-1 and Bunny Laroque stopped Gretzky on a PS #memories @MapleLeafs man that was a long time ago!",0.1475,1,0
478,ElaineHuxter,@MapleLeafs,2018-05-28 02:04:12,0,0,0,Thanks @terryryan20 for the tweet earlier so we knew to look for the Newfoundlanders. It was a crazy game. Proud of our boys. ,0.0,0,0
479,terryryan20,@MapleLeafs,2018-05-28 01:38:23,23,1,2,Atta boy @AHolwell2 ! #FirstGoal #MemorialCupFinal @MCMemorialCup #ContractYear @CanadiensMTL @MapleLeafs @SaltyTalker #NewfoundlandAndLabradorpic.twitter.com/Q5jjnyyfab,0.0,0,0
480,Newlander67,@MapleLeafs,2018-05-02 23:56:44,0,0,0,"Now that you've noticed this could you send the @MapleLeafs a memo telling them to knock this exact play out? They is no way they don't notice the low success rate of their stretch passes, yet the continue to do it...",0.18333333333333335,1,0
481,Porkchop1213,@MapleLeafs,2018-05-02 23:48:34,0,0,0,"Why do these asshats from @NBCSports sound like they're coming out of their skins to announce a @NHLBruins goal, but are stale af when the @TBLightning score? Noticed it during the @MapleLeafs game as well.",-0.16666666666666666,0,1
482,HumbleFredRadio,@MapleLeafs,2018-05-02 23:48:21,0,0,0,"The @MapleLeafs crap out in #Boston , Pulling a gerbil from @bphong 's ass & Magician #PhilDaCosta!
https://bit.ly/2w6YbdV ",-1.0,0,1
483,scarboroking,@MapleLeafs,2018-05-02 23:47:10,1,0,0,He is a great asset to Leafs. Above all with helmet on he looks like a Hollywood star. :),0.43333333333333335,1,0
484,mikecommito,@MapleLeafs,2018-05-02 23:36:56,1,0,0,Hopefully we don’t have to wait too much longer!,0.25,1,0
485,scdelmissier,@MapleLeafs,2018-05-02 23:32:21,0,1,0,When will the cup come back to Toronto????,0.0,0,0
486,losh0411,@MapleLeafs,2018-05-02 23:28:09,0,0,0,Where’s the folder for playoff performances?,0.0,0,0
487,CrazyPierre,@MapleLeafs,2018-05-02 23:23:08,0,0,0,@TBLightning doing what I wish my @MapleLeafs had done to the @NHLBruins early on. Now keep the pressure on! #NHLPlayoffs,0.125,1,0
488,Frank_Ebs13,@MapleLeafs,2018-05-02 23:09:47,2,0,0,This tweet is half right,0.05952380952380952,1,0
489,KyleBodanis,@MapleLeafs,2018-05-02 23:06:47,0,0,0,"@IrwinLuh you told me to keep reminding you until you watched so here goes, this is EP. 3 of our @MapleLeafs series FAN! You will definitely like it. 

https://www.youtube.com/watch?v=yUkRx8nETLk&feature=youtu.be …",0.0,0,0
490,Jakubinator,@MapleLeafs,2018-05-02 23:03:14,1,0,0,"@MapleLeafs roster next season.  First off, there's plenty of extra money if you think willy or par or somebody is gonna get more.  Second, @NHLJets have proven that free agency fails to build a good team. Third, I hope the leafs don't sign Igor Ozhiganov.pic.twitter.com/CYBCmhfRXt",0.15,1,0
491,drewericksonca,@MapleLeafs,2018-05-02 22:44:30,1,0,0,@MapleLeafs @MLSEPR Can we help this little man out? #StandWitness #TheTTCWayhttps://twitter.com/kriminnella/status/991784211966242816 …,-0.1875,0,1
492,OTerrRBLX,@MapleLeafs,2018-05-02 22:39:08,1,1,0,Game 6 is at 7:30 PM ET :),0.04999999999999999,1,0
493,Maginty79,@MapleLeafs,2018-05-02 22:25:19,0,0,0,pic.twitter.com/9MVZZSimdN,0.0,0,0
494,theshawnsimmons,@MapleLeafs,2018-05-02 22:19:37,0,0,0,LoL @saskystewart is cute as a button,0.65,1,0
495,TheBoyDuddas,@MapleLeafs,2018-05-02 22:17:21,0,0,1,Please read and support my blog where I talk about the prospective effects of having Kyle Dubas as the @MapleLeafs next GM #Leafs #TMLTalk:https://accordingtodimmerstotle.wordpress.com/2018/05/02/a-new-and-improved-leafs-culture-under-kyle-dubas/#more-1017 …,0.0,0,0
496,bretzky1984,@MapleLeafs,2018-05-02 22:12:12,0,0,0,,,0,0
497,Donats91,@MapleLeafs,2018-05-02 22:06:40,0,0,0,Some of you people don’t sense sarcasm lol,0.8,1,0
498,dylan18940959,@MapleLeafs,2018-05-02 22:05:34,0,1,0,joffrey lupul,0.0,0,0
499,CindyGoesWest,@MapleLeafs,2018-05-02 22:05:33,0,0,0,I tried to write a sports romance novel. It's really hard.,-0.2916666666666667,0,1
500,Azueme,@MapleLeafs,2018-05-02 22:04:49,3,1,0,"Welcome aboard friend, we appreciate the support! pic.twitter.com/7Jy4TLMGYe",1.0,1,0
501,NeutralZoneCamJ,@MapleLeafs,2018-05-02 22:01:27,0,1,0,Absolutely,0.2,1,0
502,tweetferland,@MapleLeafs,2018-05-02 22:00:36,0,0,0,"Less than 2 weeks ago, the @MapleLeafs were in the playoff, the @Raptors were hot, the @BlueJays were winning... And now, everyone is depressed. #WeTheNorth #leafsnation #gojays #Toronto",0.19444444444444445,1,0
503,MapleLeafs,@MapleLeafs,2018-05-02 22:00:00,108,2,18,"As they wrap up Season 1 of #TheBlueLine Podcast, @AdamWylde and @saskystewart look back at some of the incredible guests that joined them behind the mic.

Watch » http://bit.ly/2rfjKEq 
iTunes » http://apple.co/2y2t0xT  
Google Play » http://bit.ly/2zt3u8y 
#TMLtalkpic.twitter.com/LsdLiLcUMX",0.16666666666666666,1,0
504,bretzky1984,@MapleLeafs,2018-05-02 21:59:07,1,1,0,Seriously?!?,-0.41666666666666663,0,1
505,NeutralZoneCamJ,@MapleLeafs,2018-05-02 21:57:48,0,1,0,TBL is a direct rival...,0.1,1,0
506,bretzky1984,@MapleLeafs,2018-05-02 21:54:51,0,1,0,"First of all, I cheer for Canadian teams only. Secondly, I don’t cheer for an original six team except Toronto. Thirdlyand most importantly, I don’t cheer for a direct rival of my beloved @MapleLeafs. I never have, never will! It’s blasphemous!",0.328125,1,0
507,flanders9999,@MapleLeafs,2018-05-02 21:49:21,0,0,0,In every case very happy with Marleau!What a stupid question,0.10000000000000003,1,0
508,KyleBodanis,@MapleLeafs,2018-05-02 21:43:04,3,0,0,"Hey man, thanks so much for supporting the show.",0.21666666666666667,1,0
509,caisey33,@MapleLeafs,2018-05-02 21:42:28,0,0,0,"@TBLightning I'm a @MapleLeafs fan and Dislike the Bruins. Love spending time in Clearwater/Dunedin so, Go get em Bolts! #TampaBaypic.twitter.com/QP2FHxTpmh",0.625,1,0
510,gaber_mike,@MapleLeafs,2018-05-02 21:40:12,1,0,0,"And I tell all my Leafs friends that last time Leafs won  Stanley was yr I was born,1967. They won’t win another till I die, I’m there ginx lol ",0.5333333333333333,1,0
511,Buds_All_Day,@MapleLeafs,2018-05-02 21:38:51,2,1,0,"Another home run, bro. Love this guy almost as much as Maz ",0.35,1,0
512,Aliischaefer,@MapleLeafs,2018-05-02 21:27:37,2,0,0,"Hello, yes I would love to read your sports romance novel.",0.5,1,0
513,KyleBodanis,@MapleLeafs,2018-05-02 21:27:08,10,1,2,"Hey all! For all my fellow wounded Leaf fans the healing begins. So laugh! Here's Episode 3 of FAN.

@LeafsMaz20 @oak_leafs @IrwinLuh @DamoSpin @Buds_All_Day @latursk @LeftCoastLeafs @wyshynski @Totally_Offside @regressIan @MyLeafsBlog @felixpotvin @MapleLeafs @TSN_Sports @https://twitter.com/TheMindRefinery/status/991786566258278401 …",0.375,1,0
514,profhistorygeek,@MapleLeafs,2018-05-02 21:12:32,2,0,1,"Hey @MapleLeafs if the hat isn't found, could you be nice and replace it for this lovely little guy? https://twitter.com/kriminnella/status/991784211966242816 …",0.3041666666666667,1,0
515,ghrcbrasil,@MapleLeafs,2018-05-02 20:56:26,0,0,0,"TOR fans be shook, crying in a corner stuffing their faces with poutine (which is actually very good). Keep making excuses, LMFAO. CLE in 5",0.355,1,0
516,leafsfan121,@MapleLeafs,2018-05-02 20:54:49,0,0,0,Captain obvious moment here but the REAL Maple Leafs account is verified and doesn't have the letter l in between Maple and Leafs,0.1,1,0
517,oldpappy59,@MapleLeafs,2018-05-02 20:50:35,1,0,0,Sure do. Stick swinging and all.,0.5,1,0
518,77kingofthereds,@MapleLeafs,2018-05-02 20:46:34,0,1,0,@Rogers @RogersNHLLive @RogersHelps @nhl #StanleyCup Playoff Points Package Arrived! Couldn't Get @MapleLeafs Fan Experiences Or Swag.....But The $25 @SportChek Gift Card Will Surely Get Me Some pic.twitter.com/I3seQ6SZkU,0.5,1,0
519,thefriendsend,@MapleLeafs,2018-05-02 20:26:19,1,0,0,"@MapleLeafs please retweet our amazing initiative!! We're 10-yr-old twins who send encouraging cards to bullied kids all across Canada, to let them know we're rooting for them!!
http://www.thefriendsend.ca 
#antibullying #BeKind",1.0,1,0
520,CPT_d1cknose,@MapleLeafs,2018-05-02 20:24:38,0,1,0,Fuck that guy ditched the bruins for a loser franchise @MapleLeafs then went to @CanadiensMTL version of American hockey @penguins (stole bruins colors),-0.2,0,1
521,jnagsj,@MapleLeafs,2018-05-02 20:03:02,0,1,0,"@MapleLeafs what about a competition for people not in Canada who still love the leafs,like the UK  #leafsnation",0.5,1,0
522,TULK12,@MapleLeafs,2018-05-02 20:02:03,1,0,0,She needs to take that @MapleLeafs jersey off ASAP. We don’t support this.,0.0,0,0
523,MWO_Sports,@MapleLeafs,2018-05-02 19:48:54,11,0,5,"New show feat. @CycsNation Head Coach Jason Brooks to talk about their first ever Sutherland Cup win! Also @NHL playoffs, Wilson hit, @MapleLeafs GM, and more! HERE on http://CKNX.ca  http://cknx.ca/mwo-sports/  or on @SoundCloud https://soundcloud.com/blackburn-radio-wingham/mwo25-listowel-cyclones-are-champions …pic.twitter.com/yDXLmXkZZO",0.5028409090909091,1,0
524,homeice,@MapleLeafs,2018-05-02 19:43:58,2,0,0,Love to you today.. #Leafs.,0.5,1,0
525,SharonGB4,@MapleLeafs,2018-05-02 19:37:41,0,0,0,pic.twitter.com/ySO4wFujQi,0.0,0,0
526,timouimet,@MapleLeafs,2018-05-02 19:30:03,10,2,0,"Hey guys! 

Since the @MapleLeafs are playing golf now, I'm throwing my support your way... Air games earlier in East tz please? 

Thx. 

#GoldenKnights",0.0,0,0
527,MarnerLeafs,@MapleLeafs,2018-05-02 19:29:16,0,0,0,Unfollow,0.0,0,0
528,JVitek94,@MapleLeafs,2018-05-02 19:28:50,4,0,1,"Přesně před 51 lety získali @MapleLeafs svůj třináctý Stanley Cup.

Pak se ovšem soutěž rozšířila ze šesti na dvanáct týmů, což se dodnes ukazuje jako neřešitelný problém.
https://www.youtube.com/watch?v=3OJEC9iIFD4 …",0.0,0,0
529,swaggasingh,@MapleLeafs,2018-05-02 19:18:03,1,0,0,pic.twitter.com/ypQOtQpiRk,0.0,0,0
530,coachv014,@MapleLeafs,2018-05-02 19:10:29,0,0,0,"Not a @MapleLeafs fan Jamie?
I thought being born in Ontario it was automatic, like anyone born in Saskatchewan is a @sskroughriders fan! I thought it was in the water...or genetic or something!  Just when I didn’t you could get any better! Haha",0.4125,1,0
531,Donats91,@MapleLeafs,2018-05-02 19:02:40,3,1,1,Who’s number 19 ,0.0,0,0
532,MapleLeafs,@MapleLeafs,2018-05-02 19:00:19,195,6,28,"The next generation of Leafs Nation is here. 

Share your love (or your little ones) for the Blue and White in our Leafs Nation Fan Gallery  http://bit.ly/2FZolAr  #TMLtalkpic.twitter.com/CDSjzMW7uH",0.0625,1,0
533,PSN_Flyers,@MapleLeafs,2018-05-02 18:55:59,1,0,2,"On this day in 2004, Keith Primeau scored a hat trick, including a short-handed goal, to propel the @NHLFlyers to a 7-2 victory over the @MapleLeafs in game 5. The Flyers would go on to win the series, 4-2. pic.twitter.com/CkSYWSk61i",0.2,1,0
534,SNETCampbell,@MapleLeafs,2018-05-02 18:53:10,2,1,0,"... and i""m fine with that, believe me.",0.4166666666666667,1,0
535,BeLEAFingWithJB,@MapleLeafs,2018-05-02 18:52:25,0,0,0,"Oh no, not the “typical attempts” to diss the Leafs LMAO get some new material,this is the same old  that we hear every day,it makes me laugh not get mad ",0.04924242424242425,1,0
536,BeLEAFingWithJB,@MapleLeafs,2018-05-02 18:50:45,0,1,0,Not if I don’t want my account to get suspended,0.0,0,0
537,M_Lebel,@MapleLeafs,2018-05-02 18:48:02,2,0,0,I bet that the @MapleLeafs would beat the @NHLBruins in the 2018 #StanleyCup playoffs. I lost. I had to buy a Brad Marchand t-shirt and change my social media profiles to that picture for the next month. #ILostABet,0.016666666666666666,1,0
538,realoilersfan15,@MapleLeafs,2018-05-02 18:43:55,0,1,0,pic.twitter.com/BZnZQVPjd8,0.0,0,0
539,realoilersfan15,@MapleLeafs,2018-05-02 18:33:29,0,1,0,Are you not all enough to use the word asshole?,0.0,0,0
540,iFollowSports55,@MapleLeafs,2018-05-02 18:33:13,0,0,0,"@kristen_shilton I just want to say I really like your coverage. Still in mourning a week later & I know the season is a grind for you & you deserve an offseason too, but I am already bored of this @MapleLeafs offseason. Can we fast forward to the draft, Free Agency, then camp.",0.06000000000000001,1,0
541,BeLEAFingWithJB,@MapleLeafs,2018-05-02 18:32:20,0,2,0,"Hahahahahahahaha awwwwwwww, but you’ve gotta be kidding me right? Oilers fans attack Leafs fans EVERY day and talk trash,so it’s laughable for u to say “Leafs fans are the a**holes” u may meet some,but u should maybe see what your fan base does first",-0.19107142857142856,0,1
542,maxpecarooney,@MapleLeafs,2018-05-02 18:19:32,0,0,0,"Today, May 2, marks the 51 st anniversary of the leaf bums not having won a Stanley Cup. 

BTW MLSE advises that ticket prices will be increasing next season.

This was what was happening in that year, 1967:

https://www.popculturemadness.com/PCM/1967/1967-fun-facts-trivia-history/ …pic.twitter.com/1ZrrtrsEjf",0.0,0,0
543,coachv014,@MapleLeafs,2018-05-02 18:14:07,0,1,0,"I have to tell you I’m having a hard time! Love and respect your work as a broadcaster, but also get the impression you’re good guy that can take a little ribbing! As in the @MapleLeafs haven’t won since you were born!  ",0.13561197916666665,1,0
544,dmacduff14,@MapleLeafs,2018-05-02 18:13:26,2,0,0,I bet you miss him! Leaf Nation too!!,0.0,0,0
545,g_man777,@MapleLeafs,2018-05-02 18:11:15,2,0,0,Tell me about it ,0.0,0,0
546,coachv014,@MapleLeafs,2018-05-02 18:11:07,0,1,0,I certainly hope not! You’re only a year and 10 days older than me! I have a friend that’s an Ontario born May ‘67 baby! I like to point out a) that he was born a week (2 weeks) too late to claim he was alive to see the last @MapleLeafs Cup!,0.054712301587301594,1,0
